city,datetime,month,hour,air_temperature_c,relative_humidity_pct,wind_speed_mps,solar_elevation_deg,tmrt_c,utci_c,thermal_stress_category_he,thermal_stress_category_en
bet_dagan,2021-01-01T00:00,1,0,11.7,81,1.57,-58.6,2.94,8.53,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-01T03:00,1,3,11.5,88,2.18,-20.8,2.97,8.39,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-01T06:00,1,6,11.3,88,2.12,13.3,4.12,8.79,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-01T09:00,1,9,13.4,80,1.25,34.0,24.76,18.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-01T12:00,1,12,20.3,60,0.91,26.0,48.79,29.5,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-01T15:00,1,15,21.0,65,2.33,-3.4,13.27,18.82,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-01T18:00,1,18,16.1,92,2.4,-40.1,8.65,13.69,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-01T21:00,1,21,13.4,94,1.17,-76.8,5.46,10.63,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-02T00:00,1,0,11.1,91,1.68,-58.7,7.36,10.13,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-02T03:00,1,3,12.2,88,1.55,-20.8,10.22,11.99,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-02T06:00,1,6,11.6,89,1.9,13.3,4.52,9.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-02T09:00,1,9,14.2,77,1.48,34.0,24.17,18.47,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-02T12:00,1,12,19.9,57,1.94,26.1,44.24,27.7,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-02T15:00,1,15,20.7,64,2.5,-3.3,12.93,18.5,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-02T18:00,1,18,15.7,88,1.84,-40.0,8.0,13.19,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-02T21:00,1,21,12.9,93,1.63,-76.7,10.0,12.28,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-03T00:00,1,0,11.1,91,1.52,-58.7,8.26,10.53,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-03T03:00,1,3,12.2,86,1.1,-20.9,10.14,11.95,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-03T06:00,1,6,12.0,87,0.78,13.3,5.09,9.53,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-03T09:00,1,9,13.5,83,1.51,34.1,24.7,18.27,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-03T12:00,1,12,20.1,59,2.15,26.3,48.5,28.87,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-03T15:00,1,15,19.9,72,2.73,-3.2,12.33,17.74,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-03T18:00,1,18,16.3,91,1.84,-39.9,8.92,13.94,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-03T21:00,1,21,14.5,95,2.21,-76.5,6.83,11.92,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-04T00:00,1,0,12.2,95,1.21,-58.8,4.06,9.28,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-04T03:00,1,3,11.2,96,1.33,-20.9,3.05,8.23,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-04T06:00,1,6,10.8,97,0.36,13.2,3.9,8.12,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-04T09:00,1,9,12.4,93,0.98,34.1,18.29,15.37,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-04T12:00,1,12,22.0,53,0.14,26.4,49.5,30.77,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-04T15:00,1,15,24.7,41,0.5,-3.0,16.0,22.27,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-04T18:00,1,18,18.3,76,2.01,-39.7,11.65,16.34,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-04T21:00,1,21,17.6,60,2.9,-76.4,8.93,14.89,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-05T00:00,1,0,18.1,52,4.72,-58.8,12.28,17.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-05T03:00,1,3,18.2,53,1.9,-21.0,9.55,15.51,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-05T06:00,1,6,13.0,82,1.92,13.2,5.89,10.61,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-05T09:00,1,9,14.2,74,1.22,34.2,24.76,18.74,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-05T12:00,1,12,20.9,59,2.25,26.5,48.79,29.38,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-05T15:00,1,15,22.6,59,2.2,-2.9,15.17,20.63,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-05T18:00,1,18,16.7,91,2.25,-39.6,9.34,14.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-05T21:00,1,21,14.3,98,1.66,-76.2,6.9,11.83,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-06T00:00,1,0,11.4,95,0.7,-58.9,3.1,8.2,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-06T03:00,1,3,12.0,96,0.72,-21.0,9.94,11.66,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-06T06:00,1,6,12.7,95,1.12,13.2,7.6,11.13,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-06T09:00,1,9,14.2,82,1.0,34.3,21.92,17.73,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-06T12:00,1,12,21.8,55,1.7,26.7,51.87,30.84,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-06T15:00,1,15,23.3,59,1.43,-2.7,21.74,23.32,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-06T18:00,1,18,18.9,72,1.49,-39.5,12.17,16.95,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-06T21:00,1,21,16.0,70,1.71,-76.1,13.81,15.7,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-07T00:00,1,0,16.8,61,2.06,-58.9,11.27,15.23,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-07T03:00,1,3,16.4,63,2.5,-21.1,7.77,13.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-07T06:00,1,6,14.2,67,2.59,13.3,6.66,11.68,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-07T09:00,1,9,15.0,64,1.41,34.4,25.97,19.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-07T12:00,1,12,22.4,44,1.24,26.8,50.12,30.95,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-07T15:00,1,15,22.9,51,2.69,-2.6,14.65,20.77,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-07T18:00,1,18,18.2,71,1.61,-39.3,10.22,15.74,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-07T21:00,1,21,15.7,56,2.41,-75.9,11.48,14.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-08T00:00,1,0,15.7,49,2.89,-58.9,11.26,14.51,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-08T03:00,1,3,13.9,62,3.52,-21.1,7.52,11.93,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-08T06:00,1,6,15.2,46,2.88,13.3,6.74,12.41,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-08T09:00,1,9,16.3,54,1.55,34.5,26.84,20.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-08T12:00,1,12,23.2,27,3.74,27.0,50.01,31.71,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-08T15:00,1,15,24.5,23,4.17,-2.4,14.69,23.33,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-08T18:00,1,18,17.5,46,1.86,-39.2,13.66,16.63,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-08T21:00,1,21,16.4,36,3.64,-75.8,10.73,14.96,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-09T00:00,1,0,16.0,40,3.55,-59.0,6.63,13.05,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-09T03:00,1,3,16.5,38,3.32,-21.1,6.31,13.21,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-09T06:00,1,6,13.2,57,3.1,13.3,5.04,10.39,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-09T09:00,1,9,16.3,38,1.39,34.6,26.0,20.38,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-09T12:00,1,12,23.3,33,1.56,27.2,50.3,31.45,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-09T15:00,1,15,23.1,43,2.82,-2.3,14.28,20.84,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-09T18:00,1,18,17.7,68,1.61,-39.1,10.97,15.71,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-09T21:00,1,21,14.3,70,1.97,-75.6,7.46,12.1,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-10T00:00,1,0,12.3,74,1.3,-59.0,4.31,9.5,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-10T03:00,1,3,11.2,74,1.5,-21.1,3.17,8.34,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-10T06:00,1,6,10.5,80,1.04,13.3,3.16,7.86,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-10T09:00,1,9,12.4,74,0.5,34.7,23.53,17.42,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-10T12:00,1,12,20.8,48,2.11,27.3,48.73,29.37,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-10T15:00,1,15,22.5,49,2.48,-2.1,14.03,20.22,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-10T18:00,1,18,17.9,65,2.69,-38.9,9.55,15.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-10T21:00,1,21,14.9,77,1.3,-75.5,6.56,12.09,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-11T00:00,1,0,12.0,79,1.51,-59.0,3.22,8.83,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-11T03:00,1,3,11.5,76,2.94,-21.2,2.51,8.18,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-11T06:00,1,6,12.1,67,1.81,13.3,4.22,9.37,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-11T09:00,1,9,15.0,64,1.28,34.9,26.08,19.65,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-11T12:00,1,12,23.3,39,0.78,27.5,50.73,31.82,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-11T15:00,1,15,25.6,27,1.21,-2.0,15.7,23.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-11T18:00,1,18,18.9,58,2.08,-38.8,11.48,16.71,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-11T21:00,1,21,15.6,54,2.09,-75.3,11.8,14.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-12T00:00,1,0,15.2,53,2.2,-59.0,10.7,13.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-12T03:00,1,3,14.4,54,2.09,-21.2,5.02,11.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-12T06:00,1,6,15.0,51,2.34,13.4,6.79,12.28,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-12T09:00,1,9,17.8,45,2.62,35.0,27.96,21.64,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-12T12:00,1,12,25.5,29,2.02,27.7,52.07,33.15,עומס חום חזק,Strong Heat Stress
bet_dagan,2021-01-12T15:00,1,15,27.0,29,1.58,-1.8,24.07,26.75,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-12T18:00,1,18,19.0,71,1.71,-38.6,17.0,18.78,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-12T21:00,1,21,16.3,54,2.48,-75.1,13.24,15.64,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-13T00:00,1,0,16.9,47,3.38,-59.0,13.74,16.32,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-13T03:00,1,3,17.6,44,3.82,-21.2,14.36,17.23,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-13T06:00,1,6,16.6,48,3.28,13.4,14.75,16.46,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-13T09:00,1,9,18.9,42,3.45,35.1,22.72,20.82,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-13T12:00,1,12,24.7,28,5.02,27.9,45.28,34.15,עומס חום חזק,Strong Heat Stress
bet_dagan,2021-01-13T15:00,1,15,26.4,27,5.72,-1.7,23.23,32.5,עומס חום חזק,Strong Heat Stress
bet_dagan,2021-01-13T18:00,1,18,22.7,32,4.13,-38.5,19.39,23.22,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-13T21:00,1,21,18.4,82,5.57,-74.9,14.56,20.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-14T00:00,1,0,16.4,88,2.16,-59.0,14.39,16.09,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-14T03:00,1,3,16.0,72,2.01,-21.2,8.42,13.57,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-14T06:00,1,6,15.2,75,3.35,13.5,8.52,13.14,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-14T09:00,1,9,15.0,78,4.0,35.3,21.11,17.87,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-14T12:00,1,12,15.6,78,5.24,28.0,31.19,22.78,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-14T15:00,1,15,15.7,70,6.62,-1.5,13.08,19.38,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-14T18:00,1,18,13.5,92,5.57,-38.3,10.04,14.14,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-14T21:00,1,21,12.8,91,4.85,-74.8,10.02,12.83,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-15T00:00,1,0,13.1,91,4.83,-59.0,6.93,11.79,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-15T03:00,1,3,13.3,92,3.94,-21.2,8.33,11.95,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-15T06:00,1,6,13.4,87,2.1,13.5,7.78,11.64,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-15T09:00,1,9,13.8,90,4.11,35.4,19.2,16.47,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-15T12:00,1,12,15.7,78,4.37,28.2,28.64,21.06,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-15T15:00,1,15,15.8,82,2.94,-1.3,13.0,15.19,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-15T18:00,1,18,14.2,90,1.2,-38.2,8.08,12.26,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-15T21:00,1,21,12.5,95,2.22,-74.6,4.94,9.86,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-16T00:00,1,0,10.8,92,2.56,-59.0,2.28,7.63,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-16T03:00,1,3,10.4,89,1.84,-21.2,1.71,7.17,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-16T06:00,1,6,9.2,90,1.91,13.6,1.75,6.49,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-16T09:00,1,9,12.3,73,3.13,35.6,20.24,15.76,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-16T12:00,1,12,17.3,54,4.39,28.4,42.72,26.37,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-16T15:00,1,15,17.7,44,5.6,-1.2,8.56,17.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-16T18:00,1,18,15.2,52,2.48,-38.0,5.75,11.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-16T21:00,1,21,12.9,57,2.5,-74.4,9.57,12.08,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-17T00:00,1,0,13.8,53,3.09,-59.0,10.42,12.97,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-17T03:00,1,3,14.0,61,3.64,-21.1,5.52,11.21,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-17T06:00,1,6,12.2,60,4.61,13.7,4.46,9.98,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-17T09:00,1,9,13.4,54,5.62,35.7,23.38,19.13,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-17T12:00,1,12,17.4,50,6.74,28.6,43.59,31.7,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-17T15:00,1,15,18.2,48,8.28,-1.0,10.14,28.52,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-17T18:00,1,18,16.6,48,6.77,-37.9,11.94,20.38,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-17T21:00,1,21,13.9,74,7.07,-74.2,8.27,16.7,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-18T00:00,1,0,12.3,89,4.77,-59.0,10.14,12.47,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-18T03:00,1,3,12.9,78,4.03,-21.1,8.91,11.97,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-18T06:00,1,6,11.9,92,2.69,13.7,6.34,10.07,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-18T09:00,1,9,12.2,90,2.66,35.9,15.66,14.0,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-18T12:00,1,12,13.7,87,5.02,28.8,36.6,22.91,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-18T15:00,1,15,13.9,85,3.54,-0.8,10.89,13.24,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-18T18:00,1,18,12.7,92,1.68,-37.7,7.25,11.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-18T21:00,1,21,12.0,84,2.56,-74.0,4.8,9.49,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-19T00:00,1,0,12.6,63,4.7,-59.0,3.25,9.81,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-19T03:00,1,3,12.2,60,4.03,-21.1,3.47,9.26,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-19T06:00,1,6,11.1,52,5.71,13.8,2.43,9.27,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-19T09:00,1,9,12.2,52,6.1,36.1,21.71,18.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-19T12:00,1,12,15.7,58,7.92,29.0,38.01,32.48,עומס חום חזק,Strong Heat Stress
bet_dagan,2021-01-19T15:00,1,15,15.4,73,7.69,-0.6,9.06,20.78,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-19T18:00,1,18,13.2,91,3.69,-37.6,11.6,13.1,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-19T21:00,1,21,12.2,91,2.28,-73.8,9.98,11.8,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-20T00:00,1,0,12.5,76,3.21,-58.9,8.01,11.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-20T03:00,1,3,11.5,86,3.91,-21.1,8.21,10.73,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-20T06:00,1,6,11.5,80,4.6,13.9,6.74,10.43,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-20T09:00,1,9,12.1,71,3.92,36.3,13.57,13.26,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-20T12:00,1,12,11.9,65,8.19,29.3,38.81,28.98,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-20T15:00,1,15,14.1,44,8.59,-0.5,4.86,20.61,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-20T18:00,1,18,11.2,69,3.89,-37.4,3.62,8.61,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-20T21:00,1,21,12.1,54,3.82,-73.6,3.9,9.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-21T00:00,1,0,12.0,56,2.25,-58.9,6.55,10.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-21T03:00,1,3,9.3,68,2.3,-21.0,-0.22,5.62,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-21T06:00,1,6,6.9,80,2.2,14.0,-1.25,3.75,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-21T09:00,1,9,8.5,73,2.35,36.5,20.46,14.09,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-21T12:00,1,12,14.4,45,2.4,29.5,44.86,24.94,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-21T15:00,1,15,15.4,48,3.44,-0.3,5.72,12.22,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-21T18:00,1,18,12.1,62,2.35,-37.3,2.62,8.64,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-21T21:00,1,21,8.8,73,2.67,-73.4,-0.73,5.05,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-22T00:00,1,0,7.3,69,2.51,-58.9,-2.59,3.29,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-22T03:00,1,3,7.4,77,2.51,-21.0,-0.16,4.54,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-22T06:00,1,6,5.9,82,2.12,14.1,-2.35,2.65,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-22T09:00,1,9,10.0,57,1.6,36.7,22.19,15.69,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-22T12:00,1,12,16.2,34,3.47,29.7,46.01,26.13,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-22T15:00,1,15,17.8,31,3.29,-0.1,7.26,14.52,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-22T18:00,1,18,12.4,51,2.39,-37.1,2.43,8.75,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-22T21:00,1,21,10.3,47,2.8,-73.2,-0.03,6.32,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-23T00:00,1,0,9.9,42,2.8,-58.8,4.09,7.96,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-23T03:00,1,3,10.3,40,2.82,-21.0,1.38,6.98,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-23T06:00,1,6,9.8,38,2.92,14.2,1.49,6.72,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-23T09:00,1,9,11.2,38,2.73,36.9,21.67,15.8,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-23T12:00,1,12,17.7,27,2.55,29.9,47.29,27.26,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-23T15:00,1,15,19.4,21,0.3,0.1,45.77,28.47,עומס חום בינוני,Moderate Heat Stress
bet_dagan,2021-01-23T18:00,1,18,14.4,40,2.2,-37.0,4.08,10.78,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
bet_dagan,2021-01-23T21:00,1,21,9.9,46,3.1,-72.9,-0.63,5.79,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-24T00:00,1,0,9.2,48,2.15,-58.8,-1.31,5.08,עומס קור קל,Slight Cold Stress
bet_dagan,2021-01-24T03:00,1,3,7.9,51,2.19,-20.9,-2.62,3.66,עומס קור קל,Slight Cold Stress
